m/z	count
586.35772621682	12
586.357038915707	12
585.358751508619	12
555.855765095393	12
544.40526460532	12
543.400831178889	12
541.369347352554	12
540.447782298254	12
540.44597603482	12
540.424834123766	12
535.818507666676	12
532.361846300396	12
523.420439769917	12
498.328818698687	12
484.384050069911	12
414.761392612481	12
398.890424182847	12
388.393573428704	12
385.342048939119	12
383.298396390758	12
381.351502678382	12
367.33622320024	12
357.311279548879	12
357.310872536817	12
353.279729880466	12
352.304742635318	12
350.290285636544	12
350.290156112639	12
339.337096339066	12
336.325851214424	12
300.700465001734	12
297.289919193263	12
270.211640532473	12
251.180916764847	12
240.128619269941	12
211.552030331052	12
189.979782853756	12
180.003098829264	12
173.98457807609	12
139.987911163689	12
139.98772638511	12
139.963227262183	12
131.00156920014	12
129.979142950443	12
116.890905155555	11
337.329876862442	11
928.59040716363	11
858.512621216659	11
696.577584714087	11
628.539013288067	11
208.191049114149	11
158.921979891685	11
968.77384643988	11
855.588711888037	11
658.511735757444	11
439.382765646479	11
422.384068261423	11
422.383809759925	11
953.821090629074	11
948.806593991222	11
922.796485465567	11
895.830357346577	11
708.493746103912	11
688.519636118392	11
598.487982057757	11
586.361246358756	11
576.843472373414	11
561.874933217329	11
537.535041392246	11
496.805066802517	11
325.321251928394	11
968.794200753022	11
948.805006658301	11
940.819233067343	11
940.8186966199	11
940.817125272249	11
895.827185907359	11
876.573559961288	11
876.568953726505	11
854.58740856477	11
780.806722557811	11
718.83626359012	11
688.444609903109	11
686.437294386855	11
659.513363002359	11
658.508321746787	11
644.832635478508	11
600.430477617542	11
598.835855189387	11
589.443335684476	11
576.844595778964	11
535.901394277445	11
438.378869885012	11
403.739466257676	11
364.342088304215	11
352.306008957263	11
256.820980430264	11
147.983635759707	11
688.518677138335	11
686.440253846012	11
684.556063656561	11
572.436618276654	11
556.440718060144	11
438.377846880174	11
354.895239522339	11
353.309107954478	11
102.066409465319	11
897.73361355882	11
864.765727090908	11
861.835516299479	11
852.791651398197	11
849.797506541079	11
840.609665732944	11
839.339714617434	11
839.339023243163	11
814.569213655564	11
812.830477990627	11
801.835072317419	11
790.589227328151	11
790.588512558236	11
790.587840734975	11
790.585618247568	11
787.826895354199	11
780.80637662062	11
780.804762569004	11
774.483563162167	11
767.842997893368	11
767.840368817293	11
763.560339159886	11
736.856192716693	11
711.068835583279	11
709.492517696716	11
709.07398745391	11
708.4921032814	11
702.211877599292	11
702.21154535438	11
699.854256923823	11
697.850251020254	11
697.848367774146	11
687.200431357609	11
681.480652142675	11
677.481062208307	11
677.479926902667	11
675.67595741996	11
675.675636230485	11
674.851358217031	11
663.450337686155	11
660.488819718365	11
658.475112472783	11
651.853026845315	11
650.897466139859	11
649.123720030724	11
644.831692621051	11
631.866906344788	11
628.500527676033	11
616.428159617942	11
616.426332268573	11
613.883401716602	11
613.881910241383	11
609.369896349984	11
605.386848477306	11
602.860029762221	11
600.431417348542	11
599.881719775318	11
586.833968940181	11
584.858423492757	11
584.857690836367	11
576.843861875055	11
562.845360799748	11
559.424362118568	11
559.424017415656	11
558.420030182814	11
537.535294359719	11
526.431734625157	11
514.874952688054	11
513.80509459949	11
510.436004800035	11
498.781547839123	11
492.884048921544	11
470.88966446753	11
467.803127709137	11
467.802584951189	11
453.844943951966	11
445.789774954226	11
432.693589487008	11
430.696564937648	11
425.752753653697	11
424.896599726754	11
423.776653890941	11
420.884868404337	11
408.919207730454	11
379.750432332223	11
370.73559102469	11
354.318615319055	11
342.869168912059	11
334.914834296961	11
300.264487073258	11
297.290101254848	11
286.907159430295	11
257.977060366877	11
225.995826367148	11
212.985992087798	11
199.990594296373	11
148.935243838434	11
138.906440773447	11
557.831204807291	11
532.385094715379	11
528.410358736759	11
527.391939063393	11
522.436550587147	11
441.355089400029	11
239.966584419918	11
184.002966490537	11
130.49188720817	11
114.892833499614	11
110.020016443318	11
296.242774979454	11
737.858516140306	11
705.836430690531	11
704.478528609677	11
702.470120617728	11
689.149143698691	11
678.464526933277	11
677.4597317507	11
663.572830621554	11
635.146213600962	11
618.442457211921	11
614.342098738574	11
612.521128788202	11
610.539639811091	11
609.361922683424	11
469.778727391168	11
440.725360162703	11
352.305243471819	11
259.282175247751	11
799.830032922752	11
799.829716779809	11
799.829438382316	11
799.520123048888	11
796.593174380984	11
794.348501408083	11
794.347028935587	11
792.473235409688	11
792.471827895701	11
792.471238608989	11
791.419378826454	11
791.418497005486	11
786.48356387528	11
785.477606224626	11
782.974804008263	11
780.852114144956	11
763.587034366702	11
763.58540575747	11
762.556979610782	11
761.553527634736	11
760.794460107432	11
760.461107503318	11
760.46007821888	11
760.458986735379	11
749.400143026999	11
747.591826895378	11
746.51049421028	11
742.458603187686	11
739.605100078971	11
739.603969179776	11
737.857921974292	11
736.855456405285	11
736.810097024339	11
735.442789700879	11
734.446422461352	11
733.519612407068	11
727.822038044038	11
727.821610924191	11
726.861301978603	11
726.860410493583	11
725.387845580341	11
724.373469676728	11
719.839759866888	11
717.467603840007	11
715.826931342208	11
711.573033683978	11
709.339061134227	11
709.333490366951	11
708.820311395363	11
708.491100522967	11
708.488230537224	11
707.504929847987	11
707.500991387153	11
707.499957825655	11
707.48863107788	11
707.487756994267	11
707.486822236383	11
707.41710305947	11
707.416005641703	11
707.415665887915	11
707.289714838239	11
706.481620313153	11
705.492294703409	11
705.478838954727	11
705.478295597156	11
704.480863756079	11
703.473272975947	11
703.472913678286	11
703.401013422014	11
702.471235458655	11
702.46921359202	11
702.396187828006	11
702.395520826519	11
700.446472589639	11
700.313306746294	11
696.844942633667	11
696.525644820931	11
696.523555213262	11
696.421631444952	11
696.404786422434	11
694.829642119183	11
692.448996778546	11
692.446574802299	11
692.445149698835	11
692.443559740148	11
687.441284444643	11
686.572143920044	11
686.569981302892	11
686.483289047508	11
685.43958732373	11
685.434542975901	11
684.804475158823	11
684.803332891853	11
684.433520363345	11
681.401772322994	11
680.348603161696	11
679.474034141857	11
678.461766120008	11
677.459431606183	11
676.810583002113	11
672.909100376951	11
672.541198416859	11
672.467640617229	11
670.908021908351	11
666.409783963004	11
664.57542390159	11
663.574666640183	11
659.362353915653	11
657.528722732883	11
656.526434250243	11
652.550550810042	11
640.284293177191	11
637.546226766476	11
635.147275348949	11
635.146424428096	11
635.145972819776	11
633.410365452215	11
632.403978602102	11
632.403723449798	11
631.398920442155	11
630.494451143664	11
628.482982352827	11
627.535990264329	11
618.44334273462	11
618.442123036944	11
618.441542033307	11
618.439852773294	11
617.437589652541	11
617.436530815819	11
617.417574821517	11
615.347696379964	11
615.346310680564	11
615.345543825059	11
614.409060283655	11
614.343351166778	11
614.341605370613	11
613.557774350337	11
613.557589791939	11
613.522829912998	11
613.522123316355	11
613.521681987089	11
613.443824069246	11
613.442236038726	11
613.342849491251	11
613.338202583381	11
612.519917908733	11
611.857191402998	11
610.364663393759	11
610.364372267297	11
610.363686326754	11
609.371337088271	11
609.370510510322	11
609.365168796204	11
609.362182513359	11
602.411558626898	11
601.406180753536	11
593.344091440724	11
590.866211257333	11
583.878447562093	11
583.809956503492	11
577.868328505738	11
572.435661978967	11
571.428372250937	11
564.554216249011	11
560.379818914974	11
554.461936818376	11
543.400960198207	11
542.403185689815	11
541.369119374993	11
540.448400859366	11
527.353566011009	11
524.827822103227	11
524.82676788815	11
523.39905158029	11
500.393762169393	11
498.415337152688	11
494.404358881208	11
486.341839645656	11
486.341652588956	11
484.383605933805	11
484.382871547174	11
483.381436922611	11
483.381103526923	11
483.379253459796	11
477.356752520726	11
469.778538102532	11
460.32764607906	11
442.846414275961	11
441.788686669677	11
437.435250274309	11
432.742995691408	11
427.388892054089	11
407.65585960357	11
385.342591797894	11
384.763835206057	11
384.736932149147	11
383.366955334943	11
383.363584408537	11
383.298486881731	11
382.837108627891	11
381.351227163402	11
374.284391935823	11
369.351881486563	11
367.335697833322	11
364.341585462804	11
357.31141093784	11
354.355921765739	11
353.279927304812	11
352.30495875339	11
350.289123645036	11
342.319723373216	11
341.316028215558	11
333.319271979751	11
325.321787771367	11
325.321131444339	11
313.23161416639	11
309.297641843817	11
308.278852881396	11
307.584383655226	11
296.243281640841	11
287.273475045407	11
281.283846362581	11
269.266751463804	11
269.26663937456	11
269.26652044126	11
269.208175946155	11
267.210744020645	11
252.664646350285	11
249.257701253718	11
243.21796308264	11
233.193405242071	11
231.210705264535	11
229.202278938113	11
220.557306670936	11
220.030217971766	11
200.545774684388	11
193.001565241154	11
191.97155375323	11
189.979630423392	11
185.147742781474	11
180.904093467582	11
180.002992336831	11
174.991614350095	11
165.018222788252	11
163.976648558934	11
153.948307082338	11
149.952846961046	11
148.113951947159	11
145.512769552646	11
142.065082972458	11
141.014107633929	11
139.01809280564	11
130.525698769309	11
130.016840556903	11
129.979270357709	11
129.979066792637	11
121.520401585441	11
120.099558336291	11
119.018942324019	11
116.971878736764	11
114.987596822655	11
101.963820807097	11
172.040166633494	10
124.052107174343	10
727.461244117207	10
540.425689695839	10
610.541030844852	10
348.722421229316	10
929.594852388849	10
892.773935989864	10
853.794892577036	10
774.467921080972	10
636.555777402318	10
556.385085070319	10
547.401219375607	10
928.589353274085	10
848.560211230456	10
521.512191581145	10
423.329558060834	10
388.393852154848	10
353.352877129891	10
337.330084951469	10
297.290013774946	10
948.799166885432	10
924.804175549053	10
923.777732643048	10
859.585347592158	10
853.7965927305	10
853.795498405511	10
853.794536508877	10
636.556523524883	10
634.540431711144	10
627.535657305381	10
610.541485281251	10
599.504012051128	10
548.408198306191	10
880.554578621411	10
878.820676034345	10
854.581534972285	10
789.494749080269	10
709.498686050098	10
692.449191818223	10
687.444649778984	10
686.438233259124	10
659.51435212593	10
582.45740206452	10
482.403963839606	10
424.327172465396	10
422.38391200426	10
948.80636069307	10
901.799883929941	10
898.612678362958	10
881.820627307799	10
876.572769777596	10
826.500141777483	10
772.528346771191	10
708.373388103857	10
629.861341325873	10
586.361375571801	10
584.857904441439	10
572.437651651331	10
520.510012523283	10
466.409925593201	10
378.357672968624	10
364.341430234302	10
241.705186853558	10
165.925465049204	10
948.807603542747	10
940.816239325896	10
940.815877376702	10
922.799313107408	10
922.797972679939	10
916.795178210215	10
877.573628106103	10
876.573193199247	10
876.570240930912	10
876.568297086956	10
876.567862620537	10
875.775969703509	10
862.836483850205	10
854.589104089138	10
854.584427098977	10
839.338424129849	10
828.809942398282	10
816.843641616623	10
734.811701822562	10
731.842547811508	10
715.538337940219	10
712.817982185577	10
703.213386261712	10
702.212771945631	10
694.634069155481	10
686.50373678045	10
678.463999007068	10
668.869856316494	10
668.86971229323	10
661.491694725517	10
658.508015765301	10
629.862211159216	10
628.883849480748	10
598.836571223663	10
596.509163509501	10
596.488431333703	10
571.428971932891	10
548.406338117447	10
540.832171319684	10
535.901747061863	10
527.435005507302	10
526.430260171946	10
510.437007380506	10
496.80488176322	10
493.851633926635	10
485.387975927379	10
469.779056061663	10
469.778908918499	10
437.373587356846	10
414.76120492388	10
388.394063833204	10
361.331306337299	10
248.870594978121	10
216.207026444548	10
795.544448800061	10
684.555978028201	10
640.534467461229	10
586.358473458729	10
558.420782662675	10
556.420831559988	10
552.832181712177	10
548.407883546384	10
438.856286745647	10
438.378714499363	10
389.396968252778	10
340.932097959703	10
336.326699730199	10
336.311326117947	10
314.341981372034	10
260.897483197959	10
177.957538910513	10
159.123965707107	10
898.666713490158	10
897.73237623267	10
876.836126969422	10
870.703827218741	10
852.792152174778	10
848.791943275978	10
844.781355575632	10
835.827838155109	10
827.842009910274	10
827.841851448366	10
827.840623801809	10
827.839201158102	10
817.845433568159	10
817.844366236595	10
817.843913826882	10
814.575847325129	10
814.57363996409	10
814.572348601041	10
814.570771473158	10
814.568962058549	10
814.51504850985	10
814.514665740106	10
814.514089984677	10
812.831529424491	10
810.826346593285	10
804.843564503405	10
794.848873427082	10
793.847558109367	10
793.631472219958	10
791.591721666766	10
790.590293750361	10
786.824672109382	10
780.807649995183	10
780.80731379946	10
780.447052200042	10
778.44790065532	10
776.794480439823	10
768.481360123631	10
765.838244112145	10
765.836998563447	10
765.83644353107	10
765.835217981012	10
763.561548319644	10
763.560627889095	10
763.555593939323	10
749.858554360656	10
748.856928283758	10
737.860321889668	10
734.811279134256	10
733.848260879686	10
733.846691164374	10
719.838930544174	10
718.837115313836	10
710.85176259452	10
710.850298650643	10
709.072411552276	10
708.488461537978	10
705.485164226062	10
704.480031729615	10
702.414265312302	10
702.413050118056	10
702.21212106077	10
700.866646513289	10
699.853115857693	10
697.849877249961	10
696.415273534918	10
688.519911909768	10
688.435273292296	10
687.444062405149	10
687.443578631814	10
684.844468482184	10
684.843720034529	10
677.482630704052	10
675.676655644393	10
675.676394489477	10
675.675102466927	10
670.624378955609	10
668.868488225	10
661.492171551283	10
658.874369639587	10
658.873067703882	10
658.51100460048	10
642.861816439229	10
642.385302529126	10
634.89197405097	10
632.401683724411	10
631.867997999902	10
631.867137482593	10
628.499772100188	10
616.428681613588	10
613.34212757707	10
606.871298525148	10
606.871087007584	10
600.430856546433	10
586.833623227432	10
586.360444791462	10
577.868652710004	10
576.84499021276	10
572.833692618583	10
572.436033210629	10
570.421463968595	10
570.420982299845	10
560.871867853587	10
558.447922118172	10
557.831451881942	10
556.441311637098	10
553.830701045247	10
553.389777562682	10
553.388504568341	10
544.893396784129	10
544.36877601735	10
542.36858957652	10
527.435579014634	10
526.431470597029	10
518.818763954086	10
515.878896500005	10
510.436675430507	10
508.856507531097	10
491.792036927223	10
487.790473309228	10
458.383685467571	10
447.76579204915	10
438.78824798401	10
414.761915107006	10
410.856105120027	10
374.882206830364	10
372.737991314469	10
372.737931055367	10
370.735713031975	10
352.357263573254	10
337.329655958568	10
337.328935966317	10
326.280423366418	10
326.253521484458	10
314.779360599636	10
312.782299575952	10
308.279567780914	10
303.883714859557	10
300.26459453506	10
278.893065542321	10
273.954284556958	10
273.236562112252	10
272.233232407125	10
270.797530870988	10
252.972871649273	10
234.893675068704	10
222.867872935804	10
209.94600906605	10
204.956992221249	10
174.953379902553	10
163.000934635363	10
140.903559660331	10
136.982119832039	10
132.003179159712	10
709.492792183695	10
547.402931230472	10
532.384837581701	10
522.436224338385	10
486.342423215002	10
441.354930577653	10
432.885368030999	10
254.949252542788	10
239.966352902336	10
223.972201321998	10
196.868405481356	10
192.998669501688	10
188.968220843226	10
158.986067898251	10
158.922025634994	10
143.048448473216	10
138.052517526851	10
138.05250123114	10
130.007942115212	10
114.558290340747	10
90.5258386358949	10
702.396396108601	10
617.436319867274	10
787.458430796108	10
484.384646690974	10
724.555128655741	10
687.442314924197	10
686.438426121155	10
635.361676726946	10
350.289882006638	10
344.335222474202	10
131.974242347383	10
799.520754759043	10
792.474279792235	10
745.19722473937	10
739.603289696722	10
739.442711142216	10
709.334053186085	10
707.482104556134	10
707.415251652778	10
705.493638864328	10
704.480382112591	10
702.472696470903	10
696.844742973567	10
696.524876993717	10
689.862098705368	10
689.383091680535	10
689.151001746087	10
656.531337330529	10
656.529667960848	10
641.588799706609	10
614.347443635867	10
612.878444526237	10
607.367451112586	10
564.553953360494	10
540.448108333225	10
523.399525776395	10
480.800053127297	10
388.39430057086	10
381.282313306461	10
334.86535196968	10
311.305569548496	10
284.27780562799	10
158.91244092278	10
799.827168238394	10
799.523206232039	10
798.342203096423	10
798.341636261611	10
797.341200392368	10
796.595434136572	10
796.594957214316	10
796.594455903741	10
796.418924337935	10
796.418548971827	10
796.417473981975	10
796.417170685162	10
795.334926476954	10
794.34729253222	10
792.473454739834	10
792.472024418686	10
791.616182066716	10
787.410592472784	10
787.407482660677	10
787.321656443826	10
782.851058397297	10
781.447646978774	10
781.416514102418	10
780.422810408833	10
780.42105493215	10
779.882752398356	10
779.422835475864	10
779.420329819703	10
779.419967409907	10
778.407296341126	10
777.403249602558	10
776.493809788951	10
776.490313332307	10
775.482678682808	10
775.480451682358	10
770.487885518981	10
769.486718619183	10
765.400572579513	10
763.586107455267	10
761.407891608802	10
760.477802124537	10
760.461901106903	10
760.460581429858	10
760.458190364664	10
758.463469488933	10
758.462660712717	10
758.459858388945	10
758.458350702784	10
757.456023540567	10
757.454071047965	10
757.453810559661	10
757.435680107259	10
757.360572524291	10
757.36006782227	10
755.409665039907	10
754.407743233949	10
753.49470129453	10
753.419056615608	10
747.392028604407	10
747.391027470831	10
747.388490805756	10
746.51176204669	10
746.510972775253	10
746.372206203901	10
742.459319620498	10
740.448938602115	10
739.604510526471	10
739.604261356616	10
739.384331167921	10
739.372382233643	10
738.442629875012	10
738.441191844753	10
737.571578186679	10
737.569066760313	10
737.463008127242	10
736.811880032368	10
736.643458645693	10
736.453759620009	10
736.445076334081	10
735.537213432199	10
735.537026528589	10
735.445554601061	10
735.444177895031	10
734.447661610104	10
734.447073780858	10
734.446718382242	10
734.223811384218	10
732.527235140655	10
732.525578426194	10
731.521198725968	10
730.474898697661	10
729.473478317258	10
729.473290557259	10
729.472387868527	10
729.471907088914	10
729.471104217896	10
729.469929918488	10
726.861725686798	10
726.859424614014	10
725.385208417422	10
723.554211413072	10
719.416569770626	10
718.840031028703	10
717.47214370949	10
717.471609554452	10
717.471226075545	10
717.469276941823	10
716.935705273186	10
714.605047619437	10
714.400725870936	10
714.398151228982	10
711.573519430112	10
711.333214671442	10
710.848247574883	10
710.336662886905	10
709.945614377409	10
709.559423900917	10
709.556774069515	10
709.556334024523	10
709.333851415126	10
709.333093546398	10
709.331358715738	10
709.330727316746	10
708.843256169373	10
708.826550467959	10
708.821022874817	10
708.490697307133	10
708.418949789858	10
708.375419507742	10
708.326184441145	10
708.218637857445	10
707.503665166574	10
707.48903659334	10
707.487263156636	10
707.486583415629	10
707.377352060092	10
707.294831671366	10
707.293241360517	10
707.292687674162	10
707.290757246247	10
707.216103998136	10
706.376534777455	10
706.328630589891	10
706.327247494281	10
705.496635002891	10
705.491192425666	10
705.490343681482	10
705.487267577853	10
704.487152696373	10
704.486157396077	10
704.476335477891	10
704.475411949681	10
704.400334080844	10
703.475821428088	10
703.402106738142	10
